0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943
0,0,0,0,0,0,0,0
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0,0.352182518111363,0.704365036222725,0.704365036222725,0.704365036222725,0.704365036222725,0.704365036222725
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0,0.301029995663981,0.602059991327962,1,1,1,1
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0,0,0,0,0,0,0
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.352182518111363,0.704365036222725,1.05654755433409,1.05654755433409,1.05654755433409,1.05654755433409,1.05654755433409
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.20411998265592,1.20411998265592,1.20411998265592
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,1.20411998265592,1.20411998265592
0,0.301029995663981,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,0.903089986991943,0.903089986991943
0,0,0.301029995663981,0.301029995663981,0.602059991327962,0.602059991327962,0.602059991327962,0.602059991327962
0,0.301029995663981,0.602059991327962,0.602059991327962,0.602059991327962,0.602059991327962,0.602059991327962,0.602059991327962
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,0.903089986991943,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.602059991327962,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824
0,0.301029995663981,0.602059991327962,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824
0,0,0.477121254719662,0.477121254719662,0.477121254719662,1.02118929906994,1.02118929906994,1.02118929906994
0,0.544068044350276,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824,1.14612803567824
0,0.301029995663981,0.602059991327962,0.903089986991943,1.30102999566398,1.30102999566398,1.30102999566398,1.30102999566398
0,0.301029995663981,0.698970004336019,1.17609125905568,1.17609125905568,1.17609125905568,1.17609125905568,1.17609125905568
0,1.04139268515823,1.04139268515823,1.04139268515823,1.04139268515823,1.04139268515823,1.04139268515823,1.04139268515823
0,0.301029995663981,0.698970004336019,1.17609125905568,1.72015930340596,1.72015930340596,1.72015930340596,1.72015930340596
0,625,1275,1950,2800,3675,3675,3675
0,2100,4600,7500,10800,10800,10800,10800
0,1000,3300,6000,9100,9100,9100,9100
0,2000,4100,6300,8600,11000,13500,13500
0,2800,5700,8700,11800,15000,18300,18300
0,5800,11600,17400,23200,29000,29000,29000
0,5800,11600,17400,23200,29000,29000,29000
0,5800,11600,17400,23200,29000,29000,29000
0,5800,11600,17400,23200,29000,29000,29000
